PUBCHEM_CID,Inhibition_at_5_uM,Activity_Class,SMILES,MW,LogP,NumHDonors,NumHAcceptors
2530081.0,15.5,Non-inhibitor,CC1=NN=C(S1)SCC2=NC(=NO2)CC(=O)NC3=CC=CC=C3OC,377.4510000000001,2.711620000000001,1.0,9.0
1478130.0,-13.1,Non-inhibitor,C1CN(CCC1(CS(=O)(=O)CC2=CC=CC=C2)O)C(=O)C3=CC(=CC=C3)C(F)(F)F,441.4710000000001,3.2875000000000023,1.0,4.0
653709.0,20.8,Non-inhibitor,CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)NC(CC(C)C)C(=O)OC,415.5190000000002,2.7954000000000008,1.0,7.0
661907.0,11.1,Non-inhibitor,CC1=CC=C(C=C1)CN2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC=C(C=C5)C,398.51400000000024,3.8180400000000025,0.0,5.0
834436.0,7.5,Non-inhibitor,COC1=C(C=C(C=C1)NC(=O)C2=CC=CO2)NC(=O)C3=CN=CC=C3,337.33500000000004,3.187800000000001,2.0,5.0
3240578.0,5.0,Non-inhibitor,C1CN(CCN1CCC#N)S(=O)(=O)C2=CC=C(C=C2)C#N,304.375,0.7782599999999997,0.0,5.0
4271610.0,-312.6,Non-inhibitor,CC1=CC2=C(C=C1)SCC(C2=O)NC(=O)C3=C(C=C(C=C3)Cl)Cl,366.269,4.388820000000003,1.0,3.0
3237827.0,19.6,Non-inhibitor,COC1=CC(=C(C=C1)NC(=O)CCNC(=O)CN2C=NC3=CC=CC=C3C2=O)OC,410.4300000000001,1.5586999999999995,2.0,6.0
3759905.0,2.2,Non-inhibitor,CC(C1=CC=CC=C1)N=C(C)C2=C(NC(=O)NC2=O)O,273.292,1.3389999999999997,3.0,4.0
4837656.0,19.5,Non-inhibitor,CCC(C)N1C(=NN=C1SCC(=O)NCC2=CC=CO2)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,519.6490000000002,2.938500000000002,1.0,8.0
2965115.0,6.9,Non-inhibitor,C1C(OC2=CC=CC=C2O1)CCC(=O)NC3=NC=C(C=C3)Cl,318.76,3.293700000000001,1.0,4.0
1526383.0,0.3,Non-inhibitor,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C3=NC4=CC=CC=C4S3,360.4600000000001,2.9842000000000013,0.0,5.0
135473689.0,-2.1,Non-inhibitor,COC1=CC=C(C=C1)NC(=O)CC2C(=O)NC(=NC3=CC=CC=C3)S2,355.41900000000004,2.943100000000001,2.0,5.0
735943.0,-59.8,Non-inhibitor,CCC1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)N,238.29,3.639400000000002,1.0,3.0
977170.0,-142.5,Non-inhibitor,CC1=CC(=NN1S(=O)(=O)C2=C(C(=C(C=C2)OC)C)C)C,294.37600000000003,2.362380000000001,0.0,4.0
2889688.0,-18.8,Non-inhibitor,COC1=C(C=C(C=C1)CCNC2=C(C=CC(=C2)N3CCN(CC3)C(=O)C4=CC=CC=C4F)[N+](=O)[O-])OC,508.5500000000003,4.368100000000004,1.0,7.0
2165506.0,8.3,Non-inhibitor,CCOC(=O)NCC1=CC=C(C=C1)CNC(=O)OCC,280.32400000000007,2.1788,2.0,4.0
650195.0,-1.6,Non-inhibitor,C1CN(CCC1NC(=O)C2=CC=CO2)C(=O)NCC3=CC=CC=C3,327.384,2.3836000000000004,2.0,3.0
2876847.0,17.3,Non-inhibitor,CCCOP(=O)(C(C1=CC=C(C=C1)C)NC2=CC=CC(=C2)C(F)(F)F)OCCC,429.41900000000015,7.170820000000004,1.0,4.0
11834412.0,-31.9,Non-inhibitor,COC1=CC(=CC(=C1)C(=O)N2CCN(CC2)C3CCN(CC3)CC4=CC=CC=C4)OC,423.5570000000002,3.1262000000000016,0.0,5.0
3239596.0,-8.2,Non-inhibitor,COC1=CC=CC(=C1O)C=NC2=CC3=C(C=C2)OCCO3,285.29900000000004,2.922600000000002,1.0,5.0
3768502.0,10.1,Non-inhibitor,CC1=CC=CC=C1C2CC(NC3=NC=NN23)C4=CC=CC=C4,290.37000000000006,3.732820000000002,1.0,3.0
660304.0,17.5,Non-inhibitor,C1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CO4,361.3570000000001,4.014100000000002,1.0,6.0
6401232.0,-29.8,Non-inhibitor,C1=CC=C(C=C1)CNC(=O)/C(=N\O)/C2=CC=CC=C2,254.28900000000002,2.1813000000000002,2.0,3.0
882278.0,0.8,Non-inhibitor,CN(C1=CC=CC=C1)C(=O)CCC2=NC3=CC=CC=C3S2,296.395,3.8919000000000032,0.0,3.0
2292548.0,-95.5,Non-inhibitor,CC1=C(C=C(C=C1)N2C(=NN=N2)SCCNS(=O)(=O)C3=CC=CC=C3)C,389.5060000000001,2.3497400000000006,1.0,6.0
2949127.0,6.5,Non-inhibitor,CC1=CC(=C(C=C1)OCCCNC)Br,258.159,2.74582,1.0,2.0
3243462.0,9.9,Non-inhibitor,CC1=C(C(=NC2=NC(=NN12)C)C)CCC(=O)N3CCOCC3,303.3660000000001,0.8409599999999999,0.0,5.0
661322.0,0.8,Non-inhibitor,CC1=CC(=NN1CCN2C(=CC(=N2)C)C)C,218.30400000000003,2.01348,0.0,2.0
135435486.0,-22.8,Non-inhibitor,C1C(=C(C(=O)N1)C=NCCO)O,170.16799999999998,-1.0086000000000002,3.0,4.0
2251261.0,-19.2,Non-inhibitor,C1=CC2=C(C=C1Cl)NC(=N2)NCCO,211.652,1.6204999999999992,3.0,3.0
3237677.0,12.4,Non-inhibitor,CN1C=CC=C1CC2=NN=C(N2C3=CC=C(C=C3)F)SCC(=O)N4CCN(CC4)C5=CC=CC=C5,490.60800000000035,3.776600000000003,0.0,5.0
5307715.0,10.9,Non-inhibitor,CCOC(=O)C1=CC=C(C=C1)NC(=O)CN2C=C3CC(CCC3=N2)C,341.4110000000002,2.8233000000000015,1.0,4.0
2460037.0,-2.4,Non-inhibitor,COC1=CC(=CC(=C1)C(=O)NC2=NCCS2)OC,266.322,1.5364,1.0,5.0
661600.0,15.9,Non-inhibitor,CC1CN(CC(O1)C)CC(=O)C2=C(NC3=C2C=C(C=C3)OC)C,316.401,2.7768200000000016,1.0,4.0
1569639.0,7.7,Non-inhibitor,CCC1=NN=C(N1N)SCCSC2=NN=C(N2N)CC,314.4440000000001,0.30640000000000006,2.0,8.0
9556917.0,5.3,Non-inhibitor,CC1=CC(=NN1CC(=O)N/N=C/C2=CC=CO2)C,246.27000000000004,1.24324,1.0,4.0
5310500.0,20.9,Non-inhibitor,CC1=CSC(=N1)NC(=O)CSC2=NC(=NC3=C2C(=O)N(C(=O)N3C)C)C,392.4660000000002,0.8313399999999995,1.0,8.0
4121127.0,17.1,Non-inhibitor,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N(CC(=O)OC)C2=CC=C(C=C2)C(C)C,395.4370000000001,0.863320000000001,2.0,6.0
2147582.0,14.1,Non-inhibitor,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(S3)Cl,386.88200000000006,2.6747000000000005,1.0,5.0
983406.0,22.1,Non-inhibitor,CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=CC=C(C=C2)C3=CN4C=CC=CC4=N3)C,391.4960000000001,4.727360000000004,1.0,3.0
660405.0,-7.0,Non-inhibitor,CCOP(=O)(C1=CC=CC=C1Cl)C2(CCCCC2)O,302.73800000000006,3.932600000000003,1.0,3.0
745568.0,-20.0,Non-inhibitor,CC1=CC=C(C=C1)NC(=O)C2=C(N=CN2)C(=O)NC3=CC=C(C=C3)C,334.3790000000001,3.5311400000000015,3.0,3.0
1949546.0,8.1,Non-inhibitor,CCN1C(=O)/C(=C\N2CCOCC2)/SC1=S,258.36799999999994,1.0402,0.0,5.0
721818.0,1.5,Non-inhibitor,C1=CC2=C(C(=C1)SC3=C(C=C(C=C3)Cl)[N+](=O)[O-])N=CC=C2,316.769,4.947600000000002,0.0,4.0
664759.0,0.2,Non-inhibitor,C1CN(CCN1CC2=CC=CC=C2)CC(=O)C3=CC=C(C=C3)Br,373.29400000000004,3.449600000000002,0.0,3.0
9587447.0,12.4,Non-inhibitor,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O/N=C(/C3=CN=CC=C3)\N,331.375,3.1548,1.0,4.0
135470995.0,8.8,Non-inhibitor,CC1=CC2=C(C=C1)N=C(NN=C2C3=CC=NC=C3)C4=CC=C(C=C4)C(C)C,354.4570000000001,4.947320000000004,1.0,4.0
663640.0,9.6,Non-inhibitor,CCNCC1=CC2=C(C=CC(=C2)C)NC1=O,216.284,1.9460199999999999,2.0,2.0
1521398.0,20.1,Non-inhibitor,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4O3)OC,367.40500000000003,2.8074000000000012,0.0,6.0
654659.0,-3.1,Non-inhibitor,CC1=CC=C(O1)C2C(=C(OC3=C2OC(=CC3=O)CO)N)C#N,300.27,1.2516999999999996,2.0,7.0
135446632.0,-4.6,Non-inhibitor,CC1=NN=C(NC1=O)N/N=C/C(=C/C2=CC=CC=C2)/C,269.30800000000005,1.9745199999999998,2.0,5.0
135509273.0,16.2,Non-inhibitor,COC1=CC2=C(C=C1)N=C(NN=C2C3=CC=CC=C3)C4=CC=CO4,317.34800000000007,3.722100000000002,1.0,5.0
663577.0,19.0,Non-inhibitor,CC(C)[C@@H](C(=O)OC)NC(=O)NC1=CC=C(C=C1)OC,280.32400000000007,2.0142999999999995,2.0,4.0
231403.0,6.0,Non-inhibitor,C1CN(C(=O)N1)CC2=CC=CC=C2,176.219,1.2118,1.0,1.0
4968299.0,24.8,Non-inhibitor,CC1CN(CC(O1)C)S(=O)(=O)C2=CC=CC(=C2)C(=O)OCC(=O)C3=CC=CS3,423.51200000000017,2.585700000000001,0.0,7.0
1463734.0,-16.1,Non-inhibitor,COC1=CC=C(C=C1)C(=O)CN2N=C(N=N2)C3=CC=CC=C3NC(=O)C(F)(F)F,405.336,2.7324,1.0,6.0
559412.0,-9.8,Non-inhibitor,C1COCCN1S(=O)(=O)C2=CC3=C(C=C2)OC4=CC=CC=C43,317.36600000000004,2.6069000000000013,0.0,4.0
2292858.0,11.9,Non-inhibitor,CCCCC(=O)NC1=NC=C(C=C1)Br,257.131,2.972800000000001,1.0,2.0
2831578.0,-19.0,Non-inhibitor,CC1(C(CCC1(C)C(=O)O)C(=O)NC2=CC3=CC=CC=C3C=C2)C,325.4080000000001,4.305400000000003,2.0,2.0
963431.0,1.2,Non-inhibitor,C1COCCN1CC(=O)NC2=CC=CC=C2Cl,254.71700000000004,1.6106999999999998,1.0,3.0
1475986.0,-16.6,Non-inhibitor,C1=CC=C(C=C1)SC2=NC3=CC=CC=C3N4C2=NN=C4C(F)(F)F,346.337,4.447500000000002,0.0,4.0
662490.0,-109.5,Non-inhibitor,CCN(CC)C(=O)CSC1=NN=C(N1N)C2=CC=C(C=C2)OCC,349.4600000000001,2.0180999999999996,1.0,6.0
2942977.0,20.3,Non-inhibitor,C1CCC(CC1)OC(=O)C(CC(=O)O)N2CCOCC2,285.3400000000001,1.0378,1.0,5.0
9551642.0,6.6,Non-inhibitor,CCC(C)[C@@H](C(=O)OC)NC(=O)NC1CCN(CC1)CC2=CC=CC=C2,361.4860000000001,2.5379000000000005,2.0,4.0
3241255.0,-2.8,Non-inhibitor,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2CCCCC2,262.35299999999995,2.8966400000000014,2.0,2.0
654760.0,-31.6,Non-inhibitor,COC1=CC(=CC(=C1)N2C(=NN=N2)SCC(=O)N3CCCC3)OC,349.4160000000002,1.3939999999999995,0.0,7.0
851610.0,16.4,Non-inhibitor,C1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)CSC3=CC=CC=N3,320.417,4.6262000000000025,1.0,3.0
5340804.0,8.8,Non-inhibitor,CN(C)C1=CC=C(C=C1)/C=N/NC(=O)C2=CC=C(C=C2)Cl,301.77699999999993,3.169900000000001,1.0,3.0
2228800.0,-7.7,Non-inhibitor,CN(C)C(=O)NC1=C(C=C(C=C1)F)F,200.18799999999996,2.0583,1.0,1.0
2527325.0,9.8,Non-inhibitor,C1CN(CCC1C(=O)N)C2=NN=NN2C3=CC=CC=C3,272.312,0.364,1.0,5.0
853514.0,-5.1,Non-inhibitor,CC1=C(C(=CC(=C1C)Br)C(=O)O)C,243.09999999999997,3.072560000000001,1.0,1.0
1269693.0,-25.4,Non-inhibitor,CC1=CC(=CC(=C1)OCC2=CC=C(O2)C(=O)NC3=CC=CC=C3C(=O)OC)C,379.41200000000015,4.514340000000003,1.0,5.0
2235475.0,12.4,Non-inhibitor,C1CC(=O)N(C(=O)C1)N(CC2=CC=C(C=C2)Cl)C(=O)C3=CC=C(C=C3)[N+](=O)[O-],401.80600000000015,3.3447000000000022,0.0,5.0
2433559.0,11.4,Non-inhibitor,CC1=C(C(=NO1)C)COC(=O)CCC(=O)C2=CC=C(C=C2)F,305.30499999999995,3.136840000000002,0.0,5.0
888352.0,-0.6,Non-inhibitor,CC1=CC(=C(C=C1)O)NC(=O)CCC2CCCCC2,261.36499999999995,3.999620000000003,2.0,2.0
783733.0,-13.9,Non-inhibitor,C1CCC(CC1)N2CC3=C(C2=O)C(=CC=C3)C(=O)O,259.305,2.673300000000001,1.0,2.0
1482641.0,14.3,Non-inhibitor,C1CC1C(=O)C2=CNC(=C2)C(=O)NCC3=CC=CO3,258.277,2.1304,2.0,3.0
2851230.0,-22.7,Non-inhibitor,C1CCN(CC1)CC(COC2=CC=C(C=C2)Cl)O,269.772,2.565600000000001,1.0,3.0
2837694.0,16.4,Non-inhibitor,CN(C)CCCNS(=O)(=O)C1=CC=C(C=C1)N2CCC(=N2)C3=CC=C(C=C3)Cl,420.96600000000024,3.184400000000002,1.0,5.0
3239733.0,-90.3,Non-inhibitor,CC1=C(C(=NN1)C)CCCOC2=C(C=CC=C2OC)OC,290.36300000000006,3.055340000000002,1.0,4.0
5721248.0,3.6,Non-inhibitor,C1C(OC2=CC=CC=C2O1)/C(=N/O)/N,194.18999999999997,0.5728,2.0,4.0
3245774.0,7.3,Non-inhibitor,CCCS(=O)(=O)N1CCC(CC1)C(=O)N2CCC(CC2)CC3=CC=CC=C3,392.56500000000017,2.919500000000001,0.0,3.0
959556.0,-12.3,Non-inhibitor,CC1=C(SC2=C1CN(CN2C(=O)C3=CC=CC=C3)C(C)(C)C)C,328.4810000000001,4.583340000000004,0.0,3.0
2982379.0,8.8,Non-inhibitor,CC1=CC(=NC2=CC(=NN12)C(=O)NC3=CC4=C(C=C3)OCO4)C,310.3130000000001,2.32714,1.0,5.0
935529.0,16.0,Non-inhibitor,CCOC1=C(C=CC(=C1)S(=O)(=O)N2C(=CC(=N2)C)C)F,298.339,2.2747400000000004,0.0,4.0
9550908.0,18.1,Non-inhibitor,CCOC(=O)N1CCN(CC1)C2=C(C(=O)C2=O)NCCCN3CCCC(C3)C,392.5000000000003,1.0950000000000015,1.0,7.0
4263613.0,0.9,Non-inhibitor,CC1(CC(CCO1)(CC(=O)O)C2=CC=C(C=C2)Cl)C,282.76700000000005,3.6415000000000024,1.0,2.0
3283367.0,-10.4,Non-inhibitor,CC1=CC=CC2=NC(=CN12)CSC3=NN=C4N3C=CC=C4,295.371,2.9777200000000015,0.0,4.0
6235469.0,10.9,Non-inhibitor,CC1=CC=C(C=C1)CN2C=C(C(=N2)C3=CC=CC=C3)/C=C/C(=O)O,318.3760000000001,4.004620000000002,1.0,2.0
2998098.0,21.0,Non-inhibitor,C1CCC(C1)NC(=O)CN2CCN(CC2)C3=CC=CC=N3,288.395,1.2623999999999993,1.0,4.0
805206.0,10.5,Non-inhibitor,CC1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC3=C2N=C(C=C3C)C,349.4590000000002,4.286860000000003,2.0,3.0
5435424.0,-13.9,Non-inhibitor,CC1=C(SC(=N1)N)C(=O)N/N=C\C2=CC(=C(C(=C2)OC)OC)OC,350.40000000000015,1.82342,2.0,8.0
3242916.0,-114.5,Non-inhibitor,CC(C)OC(=O)CN1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,395.308,2.2513000000000005,0.0,5.0
646506.0,-64.2,Non-inhibitor,CC1=C(C=CC=C1Cl)NC(=O)CC(C2CCCO2)C(=O)O,311.765,2.85682,2.0,3.0
3236318.0,-1.2,Non-inhibitor,COCCCNC(=O)CCC1=NC2=C(N1CC3=CC=C(C=C3)OC)N=CC=C2,382.46400000000006,2.5735,1.0,5.0
1590574.0,-21.5,Non-inhibitor,CCN(CC)C1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=CS3)/SC2=S,374.55600000000004,5.000100000000004,0.0,5.0
3700021.0,2.0,Non-inhibitor,C1CN(CCN1C2=CC(=O)NN=C2C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)Cl,394.8620000000001,3.0527000000000015,1.0,4.0
9587777.0,11.5,Non-inhibitor,C1=CC=C2C(=C1)C(=O)N(C2=O)CCCC(=O)O/N=C(/C3=CC=C(C=C3)Cl)\N,385.807,2.5799000000000003,1.0,5.0
4340364.0,-4.7,Non-inhibitor,C1CC(CCC1CNS(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NCC3=CC4=C(C=C3)OCO4,464.97100000000023,3.469800000000002,2.0,5.0
725544.0,3.5,Non-inhibitor,CC1=CC(=NC2=C1C(=C(S2)C(=O)NC3CC3)N)C,261.34999999999997,2.3875400000000004,2.0,4.0
891601.0,-105.1,Non-inhibitor,CC1=CC(=C(C=C1)C)NC(=O)CNS(=O)(=O)C2=CC=CC=C2,318.39799999999997,2.22044,2.0,3.0
5309430.0,3.6,Non-inhibitor,CC1=CC(=NN1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=C(ON=C3C)C,367.43100000000015,1.3623599999999996,2.0,6.0
2532477.0,0.7,Non-inhibitor,COC1=C(C=C(C=C1)NC(=O)CSC2=NN=CS2)OC,311.38800000000003,2.2861000000000002,1.0,7.0
663481.0,5.7,Non-inhibitor,COC(=O)[C@H](CCSC)NC(=O)NCC1=CC=CS1,302.421,1.8419999999999996,2.0,5.0
580434.0,1.8,Non-inhibitor,CC1(C(C1(C)C)C(=O)NN2C(=O)C3=CC=CC=C3C2=O)C,286.331,1.9960000000000002,1.0,3.0
9581914.0,-2.1,Non-inhibitor,CC1=C(SC(=N1)C2=CC=CC=C2)/C(=N/OC(=O)C3=CC=C(C=C3)Cl)/C,370.86100000000005,5.352920000000003,0.0,5.0
9551399.0,0.0,Non-inhibitor,CC1=C(C(=NC2=NC(=NN12)C)C)CCC(=O)NC3=CC=C(C=C3)OC,339.39900000000006,2.629460000000001,1.0,5.0
2256009.0,18.0,Non-inhibitor,CCCCOC1=NC(=NC(=N1)N)C2=CC=CC=C2,244.29800000000003,2.2997000000000005,1.0,5.0
135473388.0,7.3,Non-inhibitor,CC1=C(SC2=C1C(=O)N(C(=N2)C)/N=C/C3=CC=C(C=C3)O)C,313.382,2.9710600000000014,1.0,5.0
2962762.0,4.0,Non-inhibitor,CCNC(=O)CC1C(=O)N(C(=O)N1CC2=CC=CC=N2)C3=CC=C(C=C3)C,366.42100000000005,2.2536200000000006,1.0,4.0
623750.0,17.5,Non-inhibitor,CC(=O)NC(C(=O)OC)(C(F)(F)F)NC1=C(C2=C(S1)CCCC2)C(=O)N,393.3870000000002,1.7054,3.0,6.0
4885946.0,-9.2,Non-inhibitor,C1=CC=C(C(=C1)C(=O)O)NC2C(=O)N(C(=O)S2)CC(=O)O,310.28700000000003,0.9028,3.0,6.0
658627.0,-3.6,Non-inhibitor,C1=CC=C(C=C1)N(CCC(=O)O)CCC(=O)O,237.25499999999997,1.4424,2.0,3.0
648152.0,19.7,Non-inhibitor,C1CCC(CC1)C(=O)NC2=CC=CC=C2N3CCN(CC3)C4=CC=C(C=C4)F,381.4950000000001,4.671100000000004,1.0,3.0
4372899.0,2.6,Non-inhibitor,CC1=NC2=C(C(=N1)SCC(=O)NCC3=CC=CC=C3)C(=O)N(C(=O)N2C)C,385.4490000000001,0.7441199999999997,1.0,6.0
952259.0,-55.2,Non-inhibitor,COC1=CC=CC=C1C(=O)NC(=S)N2CCCC3=CC=CC=C32,326.421,3.162700000000002,1.0,3.0
644910.0,19.2,Non-inhibitor,CCCN1C(=NN=N1)SCC(=O)NC2=CC=C(C=C2)F,295.34299999999996,1.9529999999999998,1.0,5.0
664936.0,2.6,Non-inhibitor,C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=CC=CO3,269.256,2.8006,1.0,4.0
2064852.0,5.2,Non-inhibitor,CC1=C(C(=S)NC(=C1C(=O)NC2=CC=CC=C2)C)C#N,283.35600000000005,3.485010000000001,2.0,3.0
650228.0,21.9,Non-inhibitor,C1CCC(CC1)C(CCN2CCOCC2)(C3=CC=C(C=C3)Cl)O,337.891,3.8302000000000036,1.0,3.0
1262912.0,0.1,Non-inhibitor,CC(C)CC1=NC(C2=C(N1)N(C(=O)NC2=O)C3=CC=C(C=C3)OC)(C(F)(F)F)C(F)(F)F,464.36600000000004,3.724400000000002,2.0,5.0
4084264.0,7.1,Non-inhibitor,COC1=CC=C(C=C1)C2=CC(=NC(=N2)N3C=NC=N3)C(F)(F)F,321.262,2.7517000000000005,0.0,5.0
3288723.0,4.4,Non-inhibitor,CCOC(=O)C(C1=C(C=C(C=N1)C(F)(F)F)Cl)C(=O)NCC2=CC=C(C=C2)F,418.7740000000001,3.8560000000000025,1.0,4.0
647861.0,-3.2,Non-inhibitor,COC1=C(C(=CC=C1)OC)NC(=O)C2CCCN2C(=O)NCC3=CC=CC=C3,383.44800000000004,3.0165000000000006,2.0,4.0
2983201.0,-10.7,Non-inhibitor,CCOC(=O)C1C(N=C(NC1=O)N2CCCCC2)C3=CC=CO3,319.361,1.4716999999999993,1.0,6.0
1252123.0,-12.0,Non-inhibitor,COC(=O)NC1=NC=C(S1)CN2C(=O)C3=CC=CC=C3C2=O,317.326,2.1175999999999995,1.0,6.0
655058.0,-7.6,Non-inhibitor,CSC1=CC=C(C=C1)N2C(=O)C3(CCCCC3)NC2=O,290.3879999999999,3.167600000000001,1.0,3.0
9560047.0,1.4,Non-inhibitor,CC1=C(SC(=N1)C)/C(=N/OC(=O)C2=CC(=C(C=C2)Cl)Cl)/C,343.23499999999996,4.647740000000002,0.0,5.0
2767922.0,21.4,Non-inhibitor,CN(C)C(=O)C1=C(N=NS1)C2=CC=CC=C2,233.29600000000002,1.9068999999999998,0.0,4.0
1352598.0,15.8,Non-inhibitor,CCOC(=O)C1=C(N(C2=C1C3=NO[N+](=C3C=C2)[O-])OCC4=CC=CC=C4)C,367.3610000000001,2.529820000000001,0.0,6.0
2430972.0,-3.5,Non-inhibitor,CCOC(=O)N1CCN(CC1)C2=CC=C(C=C2)O,250.298,1.6706999999999999,1.0,4.0
5728422.0,-4.6,Non-inhibitor,COC1=CC=CC=C1/C=C\2/C(=N/O)/C3CCN2CC3,258.32099999999997,2.5919000000000008,1.0,4.0
4195876.0,11.7,Non-inhibitor,CCOC(=O)CSC1=NC2=C(C=CC(=C2)C(=O)OC)C(=O)N1CCN3CCOCC3,435.50200000000035,1.1704999999999999,0.0,9.0
5222901.0,4.6,Non-inhibitor,CCN1C(=NN=C1SCC2=CC=CC(=C2)C)C3=CC=CC=C3,309.438,4.565720000000003,0.0,3.0
4882207.0,15.2,Non-inhibitor,C1CN(CCN1C(=O)CCOC2=CC=CC=C2)S(=O)(=O)C3=CC=CS3,380.4910000000001,2.050099999999999,0.0,5.0
2970490.0,17.8,Non-inhibitor,CCC(C1=CC=CC=C1)C(=O)NC2=NC=CN=C2,241.29399999999998,2.6089,1.0,3.0
5310006.0,-124.3,Non-inhibitor,C1=CC=C(C=C1)CCC(=O)NC2=C(OC3=CC=CC=C32)C(=O)N,308.3370000000001,3.1030000000000006,2.0,3.0
3237127.0,24.4,Non-inhibitor,C1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC(=O)N2,276.29499999999996,2.6481000000000003,2.0,2.0
658725.0,7.6,Non-inhibitor,CC1=CC(=NN1CC2=CC(=C(C=C2)OC)OC)C,246.31,2.5654400000000006,0.0,3.0
1474409.0,2.1,Non-inhibitor,C1=CSC(=C1)C2=C(N(N=C2)C3=NC(=CS3)C4=C(C=C(C=C4)Cl)Cl)N,393.32400000000007,5.6133000000000015,1.0,5.0
771667.0,23.9,Non-inhibitor,C1CN(CC2=CC=CC=C21)CCC(=O)NC3=CC4=C(C=C3)OCO4,324.38,2.802200000000001,1.0,4.0
2174387.0,-1.5,Non-inhibitor,CCN1CCN(CC1)CCCN2C(=O)C3=CC=CC=C3NC2=S,332.473,2.0866899999999995,1.0,4.0
3808789.0,1.7,Non-inhibitor,C1=C(C=NC(=C1Cl)C2=CN3C(=C(C=N3)C#N)N=C2)C(F)(F)F,323.665,3.3351800000000003,0.0,4.0
9550174.0,11.3,Non-inhibitor,CCSC1=NC=C(C(=N1)N)C#N,180.236,1.0424799999999999,1.0,5.0
6401229.0,4.4,Non-inhibitor,CNC(=O)/C(=N\O)/C1=CC=CC=C1,178.191,0.6108999999999997,2.0,3.0
655432.0,-67.2,Non-inhibitor,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N3CCCC3,352.45600000000013,1.7182999999999997,0.0,4.0
663486.0,12.7,Non-inhibitor,CCOCCCN1C2=C(C=C(C1=N)C(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)N5C=CC=CC5=N2,475.5050000000003,2.2139699999999998,2.0,7.0
1832998.0,-0.2,Non-inhibitor,CC1(CC2=C(CS1)SC3=C2C(=O)N(C(=N3)SCC(=O)NCC4=CC=CC=C4)C5=CC=CC=C5)C,507.70600000000024,5.423600000000005,1.0,6.0
586130.0,11.3,Non-inhibitor,COC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NCCC3=CCCCC3,342.4390000000002,3.054800000000002,1.0,3.0
661041.0,14.6,Non-inhibitor,COC1=CC=CC=C1C2=NC(=NN2)SCC3=CC=CC=N3,298.371,3.167600000000001,1.0,5.0
2672846.0,3.3,Non-inhibitor,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3O2,344.3920000000001,2.9354000000000013,1.0,4.0
9550719.0,15.7,Non-inhibitor,COC1=CC=C(C=C1)N2C(C(CCC2=O)C(=O)NCC3=CN=CC=C3)C4=CC(=C(C=C4)OC)OC,475.54500000000024,3.908100000000003,1.0,6.0
2951554.0,3.6,Non-inhibitor,COC1=CC=C(C=C1)C2(CCOCC2)C(=O)NCC3CCCO3,319.40100000000007,2.0385999999999997,1.0,4.0
662812.0,6.7,Non-inhibitor,CCOC(=O)C1=CN=C(N=C1NC2=CC=CC=C2OC)N3C=C(C=N3)C,353.3820000000001,2.8996200000000014,1.0,7.0
728651.0,-4.2,Non-inhibitor,C1=CSC(=C1)C(=O)NC2=CC=C(C=C2)Cl,237.711,3.6538000000000013,1.0,2.0
2426343.0,12.8,Non-inhibitor,CC1=C(C(=CC=C1)C)NC(=S)NNC2=C(C=C(C=N2)C(F)(F)F)Cl,374.81899999999996,4.684140000000002,3.0,3.0
5200725.0,-7.3,Non-inhibitor,CCC(C)(C(=O)NC1CCCC1)N(C2=CC=C(C=C2)C)C(=O)CC3C(=O)NC(=O)N3,414.50600000000014,2.15362,3.0,4.0
2264774.0,-6.7,Non-inhibitor,COC1=C(C=C(C=C1)NC(=O)CN2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl)Cl,458.36699999999996,2.947000000000001,1.0,5.0
