PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,IC50,Std.Err(IC50),nH,%Inhibition at 5 uM,Mean High,STD Deviation High,Mean Low,STD Deviation Low
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,IC50 value determined using sigmoidal dose response equation,Standard Error of IC50 value,Hill coefficient determined using sigmoidal dose response equation,% inhibition of CYP2C9 in primary screening,Mean luminescence signal of negative controls in the corresponding plate,Standard deviation (n=64) of negative controls in the corresponding plate,Mean luminescence signal of positive controls in the corresponding plate,Standard deviation (n=64) of positive controls in the corresponding plate
RESULT_UNIT,,,,,,,,MICROMOLAR,MICROMOLAR,NONE,NONE,CPS,CPS,CPS,CPS
77330,4264402,2930983,COCCCNC(=O)CCCC(=O)NCCCOC,Inactive,0,,,,,,-13.3,71129,6237.2,0,0
77331,4263728,2169358,C=CCNC(=O)CCCC(=O)NCC=C,Inactive,3,,,,,,8.2,71129,6237.2,0,0
77332,4258948,769265,C1CN(CCC1C(=O)N)C(=O)NC2=CC=CC=C2,Inactive,0,,,,,,-13.2,71129,6237.2,0,0
77333,4265083,752647,C=CCN1C(=C(SC1=S)C(=O)NCC2=CC=CO2)N,Active,25,,,,,,64,71129,6237.2,0,0
77334,4254911,2939352,C1C2C=CC1C(C2C(=O)NCCOCC3=CC=CC=C3)C(=O)O,Inactive,0,,,,,,-1.7,71129,6237.2,0,0
77335,4257604,2939340,CN=C1N(C(=O)C(S1)CC(=O)NC2=CC=C(C=C2)N3CCOCC3)C,Inactive,0,,,,,,-20.4,71129,6237.2,0,0
77336,4258965,3246768,CC1(CC(C(=O)O1)CCC(=O)NC2=CC=CC=C2Cl)C,Inactive,0,,,,,,-35.4,71129,6237.2,0,0
77337,4264354,2931009,CCCOC(=O)C1=CC=C(C=C1)NC(=O)C2CCCO2,Inactive,0,,,,,,-4,71129,6237.2,0,0
77338,4263483,2939254,C1CC(OC1)CNC(=O)CSC2=NN=C3N2C(=CS3)C4=CC=CC=C4,Inactive,0,,,,,,-10.3,71129,6237.2,0,0
77339,4256952,2939248,CC(C(=O)NC1=CC=CC=C1)SC2=CC=CC=N2,Inactive,14,,,,,,36.3,71129,6237.2,0,0
77340,4264421,753568,CN1C2=C(C=N1)C3=NN=C(N3C=N2)CC4=CC=C(C=C4)OC,Inactive,4,,,,,,10,71129,6237.2,0,0
77341,4259939,752646,CN1CCN(CC1)C(=O)C2=C(N(C(=S)S2)CC=C)N,Inactive,7,,,,,,17.8,71129,6237.2,0,0
77342,4259149,2939245,CC1=C(C(N2C(=O)CCSC2=N1)C3=CC=CS3)C(=O)OC(C)C,Inactive,11,,,,,,28.8,71129,6237.2,0,0
77343,4255872,1279853,C1=COC(=C1)CNC(=O)CSC2=NN=C3N2C(=CS3)C4=CC=C(C=C4)Cl,Inactive,15,,,,,,38.2,71129,6237.2,0,0
77344,4257502,1307442,C1=CC=C(C=C1)CCNS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3,Active,38,,,,,,95,71129,6237.2,0,0
77345,4262654,1307421,C1COCCN1C(=O)CSC2=NC3=C(C(=CS3)C4=CC=CO4)C(=O)N2C5=CC=CC=C5,Inactive,8,,,,,,21.4,71129,6237.2,0,0
77346,4263620,3154354,CCN(CC)C(=O)C1=C(NC(=O)NC1C2=CC=CC=C2F)C,Inactive,0,,,,,,-6.8,71129,6237.2,0,0
77347,4261103,135435935,CC1=CC(=O)NC(=N1)SCCOC2=CC=C(C=C2)OC(C)C,Active,29,,,,,,74.7,71129,6237.2,0,0
77348,4257251,1085106,C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=NN=C4N3C(=CS4)C5=CC=CC=C5,Active,21,,,,,,52.9,71129,6237.2,0,0
77349,4264374,696879,CC1=C(C2=CC=CC=C2O1)C3=CN4CCSC4=N3,Inactive,0,,,,,,-15.6,71129,6237.2,0,0
77350,4254829,2939122,COC1=CC=CC(=C1)N2C(=O)C3CC=C(CC3C2=O)Cl,Inactive,0,,,,,,-6.2,71129,6237.2,0,0
77351,4256529,798681,CC1=CC(=C(C=C1)C)S(=O)(=O)N2CC(=O)NC3=CC=CC=C32,Inactive,4,,,,,,12.1,71129,6237.2,0,0
77352,4256499,2188831,CC1=CC=C(C=C1)S(=O)(=O)NCCCNS(=O)(=O)C,Inactive,0,,,,,,-30.6,71129,6237.2,0,0
77353,4257209,614604,CC(=O)C1=COC2=C1C=C(C3=CC=CC=C32)OC(=O)C,Inactive,0,,,,,,-21.1,71129,6237.2,0,0
77354,4255580,698020,COC1=CC=CC=C1OC2=CC=C(C=C2)S(=O)(=O)N3CCCC3,Active,31,,,,,,77.8,71129,6237.2,0,0
77355,4257434,1582896,CC1=C([N+](=O)C2=C(N1[O-])CCC2)C3=CC(=C(C=C3)OC)OC,Inactive,0,,,,,,-19.8,71129,6237.2,0,0
77356,4258216,890163,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OCC(=O)N,Inactive,0,,,,,,-7.4,71129,6237.2,0,0
77357,4257618,2059696,CC1=NN=C(S1)SCC(=O)NC2=NSC(=N2)C3=CC=CC=C3,Inactive,3,,,,,,8.7,71129,6237.2,0,0
77358,4256439,674305,COC1=CC(=C(C=C1)O)C2=C(NN=C2)C3=CC=CS3,Active,35,,,,,,88.3,71129,6237.2,0,0
77359,4265605,707842,CCC1=CC(=O)OC2=C1C3=C(C(=C2)C)C(=CO3)C,Inactive,6,,,,,,16.8,71129,6237.2,0,0
77360,4260947,1179274,C1OC2=C(O1)C=C(C=C2)CNC(=O)CSC3=NN=C4N3C(=CS4)C5=CC=C(C=C5)Cl,Inactive,17,,,,,,43.2,71129,6237.2,0,0
77361,4262579,624432,C1=CC=C2C(=C1)C(=CN2CCOC3=CC=CC=C3F)C#N,Active,39,,,,,,99.6,71129,6237.2,0,0
77362,4261199,778140,CC1=C(C=C(O1)C(=O)O)CSC2=NN=C(N2C)C3=CC=CC=C3,Inactive,11,,,,,,29.4,71129,6237.2,0,0
77363,4259645,798734,C=CCN(CC=C)C(=O)CC1=CC=C(C=C1)F,Inactive,0,,,,,,-18.9,71129,6237.2,0,0
77364,4257861,798724,COCC(=O)N1CCCC2=CC=CC=C21,Inactive,0,,,,,,1.2,71129,6237.2,0,0
77365,4265518,1092315,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=CS3,Active,33,,,,,,84.1,71129,6237.2,0,0
77366,4265699,846442,CC1=CC(=C(C=C1)C)N(CC(=O)N)S(=O)(=O)C,Inactive,0,,,,,,-14.5,71129,6237.2,0,0
77367,4255280,1264425,CC1=CC(=O)N2C(=N1)N=C(N2)NCC3=CC=CC=C3OC,Inactive,6,,,,,,17.1,71129,6237.2,0,0
77368,4259584,1264047,CC1=C(C=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)N3CCOCC3)C)C,Inactive,3,,,,,,7.5,71129,6237.2,0,0
77369,4256205,2837970,CN1CCC(C2C1CCC2)(C3=CC=CC=C3)O,Inactive,0,,,,,,-4.6,71129,6237.2,0,0
77370,4261525,1376842,COC1=CC=CC=C1N2CCN(CC2)CC3=CC(=C(C=C3OC)OC)OC,Inactive,0,,,,,,-48.7,71129,6237.2,0,0
77371,4260008,791293,COC1=CC(=CC(=C1O)OC)CN2CCN(CC2)C3=CC=CC=C3F,Inactive,5,,,,,,14.1,71129,6237.2,0,0
77372,4256882,3246751,CC1=CC2=C(CCC3=NON=C32)N=N1,Inactive,0,,,,,,1.6,71129,6237.2,0,0
77373,4260705,2884356,C1CC12C3C=CC2C4C3C(=O)N(C4=O)CC5=CN=CC=C5,Inactive,0,,,,,,-1,71129,6237.2,0,0
77374,4265214,770963,COC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)N3C(=O)CCC3=O,Inactive,0,,,,,,-112.6,71129,6237.2,0,0
77375,4255985,2772368,C1C(CC(=O)C2=CN=C(N=C21)N)C3=CC=CO3,Inactive,0,,,,,,-1.9,71129,6237.2,0,0
77376,4262545,2963148,CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)N3CCC4=CC=CC=C43,Inactive,10,,,,,,25.1,71129,6237.2,0,0
77377,4261973,1517492,C1COCCN1C(=O)CSC2=NN=NN2C3=CC=CC4=CC=CC=C43,Inactive,0,,,,,,-194.6,71129,6237.2,0,0
77378,4264619,2952993,C1CC(OC1)CNC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4CC4,Inactive,1,,,,,,2.9,71129,6237.2,0,0
77379,4259745,300451,C1=CC(=CC=C1C2=NN=C(N=N2)C3=CC=C(C=C3)O)O,Inactive,0,,,,,,-90.4,71129,6237.2,0,0
77380,4257535,730969,CCN1CCN(CC1)CC2=C(NC3=C(C2=O)C=C(C=C3)C(=O)OC)C,Inactive,0,,,,,,0.1,71129,6237.2,0,0
77381,4258224,977836,COC(=O)C1=CC=C(C=C1)CSC2=NC3=CC=CC=C3O2,Inactive,0,,,,,,-15.1,71129,6237.2,0,0
77382,4257243,2060525,COC1=CC=C(C=C1)C2=C(C=C(C=C2)OC)C(=O)O,Inactive,0,,,,,,-7.8,71129,6237.2,0,0
77383,4254861,977826,CC1=C(C=CC(=C1)S(=O)(=O)N2CCOCC2)F,Inactive,0,,,,,,-7.7,71129,6237.2,0,0
77384,4260214,2952867,CC1CN(C(=O)CS1)C2=CC=CC=C2,Inactive,1,,,,,,3.2,71129,6237.2,0,0
77385,4262403,977800,C1CC1C2=NN=C(N2C3=CC=CC=C3)SCC(=O)O,Inactive,0,,,,,,-9.3,71129,6237.2,0,0
77386,4256548,2952881,C1CC(OC1)CNS(=O)(=O)C2=CC=CC(=C2)C(=O)O,Inactive,0,,,,,,-18.8,71129,6237.2,0,0
77387,4264326,493410,CCOC(=O)C1=C(NC(=O)NC1C2=CC=CC=C2Cl)C,Inactive,12,,,,,,32.2,71129,6237.2,0,0
77388,4263656,2952929,CCCC(=O)NC1=CC=C(C=C1)C(=O)NCCCN2C=CN=C2,Inactive,16,,,,,,42.1,71129,6237.2,0,0
77389,4259242,2952944,CCOC(=O)C1CCCN(C1)C(=O)CS(=O)(=O)CC2=CC=CC=C2,Inactive,0,,,,,,-6.6,71129,6237.2,0,0
77390,4255535,676139,CN(C)C1=NC(=NC(=N1)N)CN2C=CN=C2,Inactive,0,,,,,,-5.9,71129,6237.2,0,0
77391,4255146,2954878,CCCNS(=O)(=O)C1=CC=C(C=C1)OCC(=O)N2CCC(CC2)C(=O)OCC,Inactive,8,,,,,,20.9,71129,6237.2,0,0
77392,4260299,825502,C1=CC=C(C=C1)CNC2=CC(=O)OC3=CC=CC=C32,Inactive,0,,,,,,-1.1,71129,6237.2,0,0
77393,4255614,2952806,C1CCN(CC1)C2=NC(CC(=O)N2)C(=O)NCC3=CC=CC=C3,Inactive,0,,,,,,-20.6,71129,6237.2,0,0
77394,4259254,2952730,CC1=CC(=C(C(=C1C)CN2CCOCC2)O)C(C)C3=CC=CC=C3,Inactive,9,,,,,,23.7,71129,6237.2,0,0
77395,4264503,977773,C1COCCN1CC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4F,Inactive,13,,,,,,34,71129,6237.2,0,0
77396,4255096,1259463,C1=CC=C(C=C1)N2C(=O)C3=C(N2)NC(=CC3=O)CSC4=NN=NN4C5=CC=CC=C5,Active,22,,,,,,56.4,71129,6237.2,0,0
77397,4265929,1259460,COC(=O)C1=C(N(N=N1)C2=NON=C2N)CSC3=CC=C(C=C3)Cl,Inactive,6,,,,,,16.4,71129,6237.2,0,0
77398,4265052,2243267,C1CCC2=C(C1)C3=C(S2)N(C(=O)N4C3=NC=N4)CC5=CC=C(C=C5)Cl,Active,34,,,,,,85.2,71129,6237.2,0,0
77399,4265901,1259383,COC1=C(C=C(C=C1)C2=NOC(=N2)CN3CCOCC3)OC,Inactive,0,,,,,,-4.8,71129,6237.2,0,0
77400,4259757,2243363,CCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)N2CCCCCC2,Active,27,,,,,,67.5,71129,6237.2,0,0
77401,4260491,2973532,COC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NC(=O)C3CCCO3,Active,32,,,,,,80,71129,6237.2,0,0
77402,4261344,1247491,C1CN(CCC12OCCO2)C(=O)C3=C(C=CC(=C3)Br)Cl,Active,21,,,,,,54,71129,6237.2,0,0
77403,4260679,1247476,C1=CC=C(C(=C1)CNC(=O)C2=CC=CO2)Br,Inactive,0,,,,,,-22.6,71129,6237.2,0,0
77404,4258277,1247474,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCN(CC3)CCC4=CC=CC=C4,Inactive,5,,,,,,14.1,71129,6237.2,0,0
77405,4258957,1247470,CCOC1=CC=CC=C1N2CCN(CC2)C(=O)C3=C(ON=C3C)C,Inactive,1,,,,,,3,71129,6237.2,0,0
77406,4261836,1247464,C1=CC(=CC(=C1)Cl)C(=O)NC2=NOC=C2,Inactive,7,,,,,,17.5,71129,6237.2,0,0
77407,4264191,2225496,CCCCC(=O)NC1=NC=C(S1)Br,Inactive,14,,,,,,36.7,71129,6237.2,0,0
77408,4260175,1247454,C1=CC=C2C(=C1)C(=CS2)C(=O)NC3=NOC=C3,Inactive,0,,,,,,-3.5,71129,6237.2,0,0
77409,4255866,1247461,C1OC2=C(O1)C=C(C=C2)NC(=O)C3=C(C=CC=C3F)F,Inactive,6,,,,,,16.6,71129,6237.2,0,0
77410,4262602,1247465,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCC4(CC3)OCCO4,Inactive,0,,,,,,-2.8,71129,6237.2,0,0
77411,4259397,2142426,COCCNC(=O)C1=CC=CC=C1C2=CC=CC=C2C(=O)O,Inactive,0,,,,,,-9.8,71129,6237.2,0,0
77412,4263079,891461,C1=CC=C(C(=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)O)F)Cl,Inactive,0,,,,,,-2.2,71129,6237.2,0,0
77413,4262003,2966996,CCOC1=CC2=C3C(=C1)C4(C(=O)N3C(CC2C)(C)C)OCCO4,Inactive,6,,,,,,16.8,71129,6237.2,0,0
77414,4257964,1248259,CC1=CSC(=N1)NC(=O)CSC2=NN=CN2C,Inactive,0,,,,,,-17.3,71129,6237.2,0,0
77415,4264777,2967017,CC1=C(C=CC(=C1)S(=O)(=O)N2CCCC(C2)C(=O)N3CCOCC3)OC,Inactive,0,,,,,,-116.3,71129,6237.2,0,0
77416,4258446,2965341,CC(C)C1CC(CCO1)(CC(=O)O)C2=CC=CC=C2OC,Inactive,0,,,,,,-7.9,71129,6237.2,0,0
77417,4256726,2967064,CC1=CC(=O)OC2=C1C=CC(=C2)OC(C)C(=O)NC3=NN=C(S3)C,Active,37,,,,,,94.1,71129,6237.2,0,0
77418,4256117,2220408,CSC1=NC(=C2C3=C(CCCC3)SC2=N1)N4CCOCC4,Inactive,19,,,,,,47.9,71129,6237.2,0,0
77419,4256874,2220414,C1=CC=C2C(=C1)C(=O)N(C2=O)C3=NC(=CS3)C4=CC=CS4,Inactive,0,,,,,,-1,71129,6237.2,0,0
77420,4263085,2965316,C1CCC(C(C1)C(=O)NC2=NC(=CS2)C3=CC=CS3)C(=O)O,Inactive,0,,,,,,1.4,71129,6237.2,0,0
77421,4259205,2220463,C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Cl)C(=C2)C(=O)NCC4=CC=CO4,Inactive,7,,,,,,17.9,71129,6237.2,0,0
77422,4262288,1261272,CC1=C(C2=C(C=C1)C(=CC(=N2)C3=CN=CC=C3)C(=O)NC4=NOC(=C4)C)C,Inactive,17,,,,,,43.2,71129,6237.2,0,0
77423,4263845,1261395,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)NC4=NOC(=C4)C)C,Inactive,18,,,,,,46.3,71129,6237.2,0,0
77424,4258549,135485475,CCOC(=O)C1=C(C(=O)C2=C(O1)C(=C(C=C2)O)O)C3=NN=CN3C4=CC=CC=C4,Inactive,0,,,,,,-19.9,71129,6237.2,0,0
77425,4256914,2965813,CC1=C(C=C(C=C1)NC(=O)C2C3CC4C2C(=O)OC4C3)Cl,Inactive,0,,,,,,-16.3,71129,6237.2,0,0
77426,4254653,1261934,CS(=O)(=O)N1CCN(CC1)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CS4,Inactive,6,,,,,,17.4,71129,6237.2,0,0
77427,4263043,1261330,CC1=C2C(=CC=C1)C(=CC(=N2)C3=CC=NC=C3)C(=O)NC4=NOC(=C4)C,Active,38,,,,,,96.9,71129,6237.2,0,0
77428,4254702,135485461,CCCOC1=CC=CC=C1NC2=NN=C(C(=O)N2)C,Inactive,0,,,,,,-9.1,71129,6237.2,0,0
77429,4260676,2969873,C1CC(OC1)CN2C(=CC=C2C3=CC=CS3)CCC(=O)O,Inactive,0,,,,,,-4.9,71129,6237.2,0,0
77430,4259698,2969827,CC1=CC(=O)OC2=C1C=CC(=C2)OC(C)C(=O)NC3=NC=CS3,Active,31,,,,,,79.8,71129,6237.2,0,0
77431,4259104,935601,CCOC1=C(C=C(C=C1)C)S(=O)(=O)N2CCCCC2,Inactive,0,,,,,,-93.6,71129,6237.2,0,0
77432,4258318,2225054,CC1=CC(=NC(=N1)SCC(=O)NC2=CC=CC=C2)C(F)(F)F,Inactive,0,,,,,,-14.5,71129,6237.2,0,0
77433,4261051,977774,CC1=CC=C(C=C1)S(=O)(=O)CCC2=CC=CC=N2,Inactive,0,,,,,,-16.3,71129,6237.2,0,0
77434,4255659,2952741,COC1=CC=CC(=C1)N2C(=O)CC(C2=O)N3CCC(CC3)C4=NC5=CC=CC=C5N4,Inactive,2,,,,,,5.5,71129,6237.2,0,0
77435,4262238,54681984,COC1=CC=C(C=C1)OCC(=O)C2=C(C3=CC=CC=C3OC2=O)O,Active,31,,,,,,78.1,71129,6237.2,0,0
77436,4258578,972301,C1CCN(C1)CCNC(=O)CN2C3=CC=CC=C3N=C2C(F)(F)F,Inactive,0,,,,,,-13.4,71129,6237.2,0,0
77437,4264111,2958276,C1C(CC(=O)C2=CN=C(N=C21)NCC3=CC=CO3)C4=CC=CC=C4,Active,20,,,,,,51.1,71129,6237.2,0,0
77438,4263402,860063,COC1=CC=CC=C1NC(=O)CSC2=NC=CC(=O)N2,Inactive,1,,,,,,3.9,71129,6237.2,0,0
77439,4265515,980315,CN1C(=NN=C1SCC(=O)N2CCN(CC2)CC3=CC=CC=C3)C4=CC=NC=C4,Inactive,5,,,,,,12.8,71129,6237.2,0,0
77440,4261340,1528128,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4F,Active,32,,,,,,80.5,71129,6237.2,0,0
77441,4255248,2958352,C1COCCN1CC(=O)NC2=CC=C(C=C2)OC3=CC=C(C=C3)NC(=O)CN4CCOCC4,Inactive,1,,,,,,2.8,71129,6237.2,0,0
77442,4254500,972317,CC1=NC(=CC=C1)NC2=NC(=CS2)C3=CC=CC=N3,Active,20,,,,,,52,71129,6237.2,0,0
77443,4261784,2882431,COC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)NCC3=CC=CC=C3,Inactive,6,,,,,,16.9,71129,6237.2,0,0
77444,4264259,547830,COC(=O)CCS(=O)(=O)C1=CC(=C(C=C1)Cl)Cl,Inactive,0,,,,,,-19.5,71129,6237.2,0,0
77445,7972783,681611,CC1=C(C=CO1)C(=O)N2CCCC3=CC=CC=C32,Inactive,0,,,,,,-1.8,71129,6237.2,0,0
77446,4254492,2882766,COC1=C(C=C(C=C1)CCN2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=CC=N4)OC,Inactive,0,,,,,,-2,71129,6237.2,0,0
77447,4259070,3246770,CCNC(=O)NC(C(=O)OC)C12CC3CC(C1)CC(C3)C2,Inactive,0,,,,,,-4.5,71129,6237.2,0,0
77448,4261025,723517,CC(C)C1=CC=C(C=C1)OCC(=O)NCC2=CC=CO2,Active,29,,,,,,74.5,71129,6237.2,0,0
77449,4257127,741282,CCOC(=O)C1=C(C(=C2N1CCCCC2)C#N)N,Inactive,13,,,,,,34.5,71129,6237.2,0,0
77450,4257537,724225,CC(=O)NC1=C(C2=C(S1)CCCCC2)C(=O)N3CCOCC3,Inactive,2,,,,,,5.5,71129,6237.2,0,0
77451,4254581,972242,CCOC(=O)C1=CC=C(C=C1)NC(=O)NC2=NOC(=C2)C,Inactive,0,,,,,,-8.5,71129,6237.2,0,0
77452,4260136,1285137,COC1=CC=C(C=C1)CC2=NN=C(O2)SCC(=O)N3CCN(CC3)C4=CC=CC=C4,Inactive,1,,,,,,4.7,71129,6237.2,0,0
77453,4263617,2205614,COC1=CC=C(C=C1)N(CC(=O)NC2=CC=C(C=C2)C(=O)OC)S(=O)(=O)C,Active,26,,,,,,66.9,71129,6237.2,0,0
77454,4255867,2954430,CC1=CC(=NN1C)CNC(=O)NC23CC4CC(C2)CC(C4)C3,Inactive,0,,,,,,-17.9,71129,6237.2,0,0
77455,4264376,2205590,COC(=O)C1=CC=CC=C1NC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl,Inactive,0,,,,,,-10,71129,6237.2,0,0
77456,4264196,1796343,CCCNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NCC2=CC=CO2,Inactive,8,,,,,,20.4,71129,6237.2,0,0
77457,4264412,2202439,COC(=O)C1=CC=CC=C1NC(=O)CN(C2CCCCC2)S(=O)(=O)C,Inactive,16,,,,,,42.2,71129,6237.2,0,0
77458,4262082,1094090,CCOC(=O)CC1=CSC(=N1)NC(=O)CS(=O)(=O)CC2=CC=CC=C2,Inactive,19,,,,,,48.7,71129,6237.2,0,0
77459,4257459,889783,CCC1=C(C2=C(C=C(C=C2)OCC(=O)N)OC1=O)C,Inactive,15,,,,,,38.1,71129,6237.2,0,0
77460,4257241,757267,CC1=CC(=NC2=C(C3=C(N12)CCCC3)C#N)C,Inactive,1,,,,,,2.9,71129,6237.2,0,0
77461,7972870,803459,CC1=C(C2=C(O1)C=CC(=C2)OC(=O)C3=CC=CS3)C(=O)OC,Active,34,,,,,,85.1,71129,6237.2,0,0
77462,863380,664634,C1COCCN1CCCN(CC2=CC=CC=C2F)C(=O)NC3=CC(=CC=C3)Cl,Active,26,,,,,,65,71129,6237.2,0,0
77463,4256251,2984741,CCCC1=C(C(N2C(=NC=N2)N1)C3=CC=C(C=C3)O)C(=O)OCC,Active,37,,,,,,93.3,71129,6237.2,0,0
77464,3716557,2999664,CCOC(=O)C1=C(NC(=O)NC1C2=C(N(N=C2C)C3=CC=CC=C3)Cl)C,Inactive,18,,,,,,46.1,71129,6237.2,0,0
77465,4261083,880567,C1CCN(CC1)C2=C(C=C(C=C2)NC(=O)C3=CC=CO3)C(=O)O,Inactive,0,,,,,,-17.3,71129,6237.2,0,0
77466,7975399,789890,CC(=O)CCC1=CNC2=C1C=CC=C2C(=O)O,Inactive,0,,,,,,-22.6,71129,6237.2,0,0
77467,4263959,2056403,CC(=O)OCCNC(=O)C1=CC2=CC=CC=C2OC1=O,Inactive,0,,,,,,-27.1,71129,6237.2,0,0
77468,4261420,935612,C1=CC=C(C(=C1)C(=O)NCCC2=CC=NC=C2)F,Active,22,,,,,,57.1,71129,6237.2,0,0
77469,842186,644442,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC4=C3N=CC=C4,Inactive,12,,,,,,30.2,71129,6237.2,0,0
77470,3716256,2108987,C1=CC=NC(=C1)C2=NNC(=N2)COC3=CC=C(C=C3)Cl,Active,20,,,,,,50.7,71129,6237.2,0,0
77471,847243,649642,C1CN(CCC1C2=NC(=NO2)C3=CC=C(C=C3)F)C(=O)NC4=CC=C(C=C4)Cl,Inactive,0,,,,,,-5,71129,6237.2,0,0
77472,865237,666491,CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CC(=CC=C3)Cl)C(=O)N1CC4=CC=CO4,Active,22,,,,,,55.5,71129,6237.2,0,0
77473,843955,646261,CC1=NN(C(=C1C2C(=C(OC3=C2C(=O)OC4=CC=CC=C43)N)C#N)Cl)C5=CC=CC=C5,Active,39,,,,,,99.2,71129,6237.2,0,0
77474,4256629,758249,CCOC(=O)C1=C(N(C(=C1)C)CCC2=CC=CC=C2)C,Inactive,13,,,,,,34.3,71129,6237.2,0,0
77475,4255882,2950830,C1=CC=C2C(=C1)C(C(=O)N2)(CC(=O)C3=CC=C(C=C3)N4C=CC=C4)O,Inactive,3,,,,,,9.5,71129,6237.2,0,0
77476,4262325,951938,C1CCN(CC1)C(=S)C2=CC=C(C=C2)N3CCCC3,Inactive,0,,,,,,-1.3,71129,6237.2,0,0
77477,4261559,1085954,C1COC2=C(O1)C=CC(=C2)N(CC(=O)NCC3=CC=CO3)S(=O)(=O)C4=CC=CC=C4,Active,24,,,,,,61.5,71129,6237.2,0,0
77478,4265770,2950805,CCOC1=CC(=CC(=C1OCC)OCC)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)S(=O)(=O)C,Inactive,0,,,,,,-8.5,71129,6237.2,0,0
77479,4258503,976951,CN1C=CC=C1C2=NC3=CC=CC=C3N2CC4=CC=CC=C4,Inactive,10,,,,,,25.5,71129,6237.2,0,0
77480,4262700,900727,CCOC(=O)N1CCN(CC1)C(=O)C2=NSN=C2,Inactive,0,,,,,,-0.2,71129,6237.2,0,0
77481,4256212,9587707,CN1C(=C(C=N1)C#N)/N=C/N2CCCCC2,Inactive,0,,,,,,-13.2,71129,6237.2,0,0
77482,4255463,1288839,C1CCN(CC1)C(=O)C2=C(C=C(C=C2)NC(=O)CCCC(=O)O)Cl,Inactive,0,,,,,,-25.6,71129,6237.2,0,0
77483,4254692,976936,CCOC1=C(C=C(C=C1)Cl)S(=O)(=O)N2C=NC3=CC=CC=C32,Inactive,7,,,,,,19.2,71129,6237.2,0,0
77484,4264725,758247,CC1=C(C(=C(N1CC2=CC=CO2)C)C(=O)OC)C(=O)OC,Inactive,0,,,,,,-0.4,71129,6237.2,0,0
77485,4264045,1088061,CCOC1=CC=CC=C1NC2=NC(=NC(=N2)N)CSC3=NC=CC(=N3)C,Inactive,0,,,,,,-60.5,71129,6237.2,0,0
77486,4263384,5739239,CC1=CC(=NO1)N2C(/C(=C(/C3=CC=C(C=C3)Cl)\O)/C(=O)C2=O)C4=CC(=CC=C4)Br,Active,24,,,,,,61.1,71129,6237.2,0,0
77487,4262087,727879,CC1=CC=C(C=C1)CCNC(=O)NC(C)(C)C,Inactive,4,,,,,,12,71129,6237.2,0,0
77488,4265416,135501333,CC1=CC(=NC(=N1)/N=C/2\NC(=O)CC(N2C3=CC=C(C=C3)OC4=CC=CC=C4)C(=O)O)C,Inactive,0,,,,,,-9.3,71129,6237.2,0,0
77489,4258697,2200521,COCCCNC(=O)C1=C(C(=CC=C1)OC)OC,Inactive,0,,,,,,-8.5,71129,6237.2,0,0
77490,4262127,1288674,COC1=CC=C(C=C1)NC2=C(N=C(O2)COC3=CC=C(C=C3)Cl)C#N,Inactive,7,,,,,,18.5,71129,6237.2,0,0
77491,4260146,1288666,CCOC1=CC(=C(C=C1C)C)S(=O)(=O)NCC2=CC3=C(C=C2)OCO3,Active,36,,,,,,91.1,71129,6237.2,0,0
